stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202410,GB,0305599000,I,영국,경제협력개발기구,"어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)",수입,2.8,86
202410,GB,0305790000,I,영국,경제협력개발기구,기타 어류의 머리 꼬리,수입,1.7,42
202410,GB,0307929000,I,영국,경제협력개발기구,기타,수입,58280,730867
202410,GB,1212219099,I,영국,경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수입,.5,71
202410,GB,1212299099,I,영국,경제협력개발기구,해초류와 기타조류 기타(기타),수입,12.92,1521
202410,GB,1504200000,I,영국,경제협력개발기구,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,.918,68
202410,GB,1604199090,I,영국,경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,5.36,139
202410,GB,1604320000,I,영국,경제협력개발기구,캐비아 대용물,수입,12000,44400
202410,GB,1605591090,I,영국,경제협력개발기구,골뱅이(조제 또는 저장처리)(기타),수입,250100,3332918
202410,GB,2501001010,I,영국,경제협력개발기구,암염(岩鹽),수입,.789,8
202410,GB,2501009010,I,영국,경제협력개발기구,식염,수입,1,16
202410,GB,2501009090,I,영국,경제협력개발기구,"기타소금,해수",수입,20.656,1185
202410,GL,0303990000,I,그린랜드,,기타,수입,49050,173039
202410,GL,0304839000,I,그린랜드,,넙치류 기타(냉동한 피레트),수입,10350,37800
202410,GM,0303399000,I,감비아,,기타넙치류(냉동),수입,17050.5,48872
202410,GM,0303899091,I,감비아,,민어(냉동),수입,7384.5,42859
202410,GN,0303330000,I,기니아,,"서대(간장, 어란제외/냉동/피레트, 어육제외)",수입,1377,3545
202410,GN,0303399000,I,기니아,,기타넙치류(냉동),수입,24486.2,94457
202410,GN,0303899091,I,기니아,,민어(냉동),수입,171136.7,1088104
202410,GR,0511996000,I,그리스,유럽연합/경제협력개발기구,동물성의해면,수입,22,9271
202410,GR,1604141011,I,그리스,유럽연합/경제협력개발기구,다랭이(기름담금),수입,4.165,81
202410,GR,1604209000,I,그리스,유럽연합/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,829.44,6329
202410,FR,9601901090,I,프랑스,유럽연합/경제협력개발기구,패각(기타),수입,2.5,849
202410,CA,9601901090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,패각(기타),수출,.15,76
202410,VN,9601901090,I,베트남,동남아국가연합,패각(기타),수입,1008.4,30169
202410,PH,9601901090,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,패각(기타),수입,762.3,37934
202410,US,9601901090,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,패각(기타),수출,89.5,72485
202410,US,9601901090,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,패각(기타),수입,3.266,68
202410,AU,9601901090,E,호주,아시아.태평양 경제협력체/경제협력개발기구,패각(기타),수출,16.5,10014
202410,CN,9601901090,I,중국,아시아.태평양 경제협력체,패각(기타),수입,13838.435,27743
202410,GB,9601901090,E,영국,경제협력개발기구,패각(기타),수출,.1,12
202410,PE,1604320000,I,페루,,캐비아 대용물,수입,18420,284539
202410,IT,1604320000,I,이탈리아,유럽연합/경제협력개발기구,캐비아 대용물,수입,2.4,366
202410,SE,1604320000,I,스웨덴,유럽연합/경제협력개발기구,캐비아 대용물,수입,401.28,5362
202410,RU,1604320000,I,러시아,,캐비아 대용물,수입,3008,149719
202410,TH,1604320000,I,태국,동남아국가연합/아시아.태평양 경제협력체,캐비아 대용물,수입,10485,178283
202410,ID,1604320000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,캐비아 대용물,수입,5000,225046
202410,VN,1604320000,E,베트남,동남아국가연합,캐비아 대용물,수출,800,9567
202410,JP,1604320000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,캐비아 대용물,수입,9409.54,311860
202410,US,1604320000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,캐비아 대용물,수출,8505.96,140710
202410,US,1604320000,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,캐비아 대용물,수입,.49,19
202410,AU,1604320000,E,호주,아시아.태평양 경제협력체/경제협력개발기구,캐비아 대용물,수출,366.92,6224
202410,SG,1604320000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,캐비아 대용물,수출,23.375,86
202410,CN,1604320000,I,중국,아시아.태평양 경제협력체,캐비아 대용물,수입,2.13,36
202410,NO,1604320000,I,노르웨이,경제협력개발기구/유럽자유무역연합,캐비아 대용물,수입,61980,297764
202410,GB,1604320000,E,영국,경제협력개발기구,캐비아 대용물,수출,469.44,7837
202410,GB,1604320000,I,영국,경제협력개발기구,캐비아 대용물,수입,12000,44400
202410,IS,1604320000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,캐비아 대용물,수입,77000,511650
202410,ES,1604320000,I,스페인,유럽연합/경제협력개발기구,캐비아 대용물,수입,636.54,38216
202410,TR,0106903090,I,튀르키예,경제협력개발기구,기타,수입,8,12100
202410,MM,0305541000,I,미얀마,동남아국가연합,멸치[엔그라울리스(Engraulis)종],수입,203.2,906
202410,HK,0305541000,E,홍콩,아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수출,25.88,245
202410,QA,0305541000,E,카타르,걸프협력회의,멸치[엔그라울리스(Engraulis)종],수출,40,635
202410,TW,0305541000,E,대만,아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수출,207,2894
202410,CA,0305541000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,멸치[엔그라울리스(Engraulis)종],수출,2046.5,31914
202410,LK,0305541000,I,스리랑카,,멸치[엔그라울리스(Engraulis)종],수입,830,3446
202410,ID,0305541000,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수출,15963,232895
202410,VN,0305541000,E,베트남,동남아국가연합,멸치[엔그라울리스(Engraulis)종],수출,869.525,19246
202410,VN,0305541000,I,베트남,동남아국가연합,멸치[엔그라울리스(Engraulis)종],수입,.4,12
202410,GU,0305541000,E,괌,,멸치[엔그라울리스(Engraulis)종],수출,36.16,613
202410,JP,0305541000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,멸치[엔그라울리스(Engraulis)종],수출,35971.311,524702
202410,PH,0305541000,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수출,75,1493
202410,NZ,0305541000,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,멸치[엔그라울리스(Engraulis)종],수출,216.96,4747
202410,US,0305541000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,멸치[엔그라울리스(Engraulis)종],수출,24696.227,353082
202410,AU,0305541000,E,호주,아시아.태평양 경제협력체/경제협력개발기구,멸치[엔그라울리스(Engraulis)종],수출,203.4,3878
202410,SG,0305541000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수출,24.346,281
202410,CN,0305541000,I,중국,아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수입,25.689,134
202410,KW,0305541000,E,쿠웨이트,걸프협력회의,멸치[엔그라울리스(Engraulis)종],수출,36.16,869
202410,HK,0305549000,E,홍콩,아시아.태평양 경제협력체,기타,수출,159.185,1506
202410,TH,0305549000,E,태국,동남아국가연합/아시아.태평양 경제협력체,기타,수출,18,210
202410,VN,0305549000,E,베트남,동남아국가연합,기타,수출,7.2,132
202410,VN,0305549000,I,베트남,동남아국가연합,기타,수입,7038,27248
202410,AU,0305549000,E,호주,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,210,3665
202410,CN,0305549000,I,중국,아시아.태평양 경제협력체,기타,수입,90.975,856
202410,AU,0306310000,I,호주,아시아.태평양 경제협력체/경제협력개발기구,닭새우류[팔리누루스(Palinurus)종ㆍ파누리루스(Panulirus)종ㆍ자수스(Jasus)종],수입,675,35736
202410,CA,0306320000,I,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,바닷가재[호마루스(Homarus)종],수입,87940.49,2574957
202410,US,0306320000,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,바닷가재[호마루스(Homarus)종],수입,7298,209362
202410,HK,0306331000,E,홍콩,아시아.태평양 경제협력체,꽃게,수출,1151,33108
202410,TH,0306331000,E,태국,동남아국가연합/아시아.태평양 경제협력체,꽃게,수출,4,22
202410,JP,0306331000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽃게,수출,60,862
202410,US,0306331000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,꽃게,수출,1024.476,19064
202410,CN,0306331000,E,중국,아시아.태평양 경제협력체,꽃게,수출,12640,72792
202410,HK,0306332000,E,홍콩,아시아.태평양 경제협력체,대게,수출,2615,67187
202410,TW,0306332000,E,대만,아시아.태평양 경제협력체,대게,수출,4036,138099
202410,CA,0306332000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,대게,수출,573,19591
202410,RU,0306332000,I,러시아,,대게,수입,580211,11335342
202410,JP,0306332000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,대게,수출,3216,119333
202410,JP,0306332000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,대게,수입,7235,45414
202410,SG,0306332000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,대게,수출,2503,46915
202410,HK,0306339000,E,홍콩,아시아.태평양 경제협력체,게(기타),수출,147425.5,5198427
202410,TW,0306339000,E,대만,아시아.태평양 경제협력체,게(기타),수출,33146,1405801
202410,CA,0306339000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,게(기타),수출,16283.5,781201
202410,CA,0306339000,I,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,게(기타),수입,417,10802
202410,RU,0306339000,I,러시아,,게(기타),수입,664477,23263093
202410,TH,0306339000,E,태국,동남아국가연합/아시아.태평양 경제협력체,게(기타),수출,4925,192266
202410,ID,0306339000,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,게(기타),수출,100,7074
202410,ID,0306339000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,게(기타),수입,994.7,23055
202410,VN,0306339000,E,베트남,동남아국가연합,게(기타),수출,25454,1097925
202410,JP,0306339000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,게(기타),수출,60,2755
202410,JP,0306339000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게(기타),수입,6122,137230
202410,PH,0306339000,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,게(기타),수출,782,30991
202410,PH,0306339000,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,게(기타),수입,780,5950
202410,US,0306339000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,게(기타),수출,7663.63,442107
202410,SG,0306339000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,게(기타),수출,12434.296,458047
202410,CN,0306339000,I,중국,아시아.태평양 경제협력체,게(기타),수입,83581,677538
202410,MY,0306339000,E,말레이시아,동남아국가연합/아시아.태평양 경제협력체,게(기타),수출,3892.5,168010
202410,TW,0306360000,I,대만,아시아.태평양 경제협력체,그 밖의 새우류,수입,123.7,5130
202410,TH,0306360000,I,태국,동남아국가연합/아시아.태평양 경제협력체,그 밖의 새우류,수입,58.08,10125
202410,ID,0306360000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,그 밖의 새우류,수입,588.3,12926
202410,JP,0306360000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,그 밖의 새우류,수출,12,4724
202410,PH,0306360000,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,그 밖의 새우류,수입,1,161
202410,US,0306360000,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,그 밖의 새우류,수입,10,12480
202410,KW,0306360000,E,쿠웨이트,걸프협력회의,그 밖의 새우류,수출,60,471
202410,CM,0306390000,I,카메룬,,기타[식용에 적합한 것으로서 고운 가루ㆍ거친 가루와 펠릿(pellet)을 포함한다],수입,1,21
202410,LK,0306390000,I,스리랑카,,기타[식용에 적합한 것으로서 고운 가루ㆍ거친 가루와 펠릿(pellet)을 포함한다],수입,4,1087
202410,ID,0306390000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,기타[식용에 적합한 것으로서 고운 가루ㆍ거친 가루와 펠릿(pellet)을 포함한다],수입,250,2585
202410,TH,0304951000,I,태국,동남아국가연합/아시아.태평양 경제협력체,브레그마세로티대과외6종무리에놀레피디대과어류(냉동연옥),수입,70.242,410
202410,VN,0304951000,I,베트남,동남아국가연합,브레그마세로티대과외6종무리에놀레피디대과어류(냉동연옥),수입,706.751,3532
202410,HK,0307919000,E,홍콩,아시아.태평양 경제협력체,"기타[분 조분 펠리트 포함(식용 적합)]의 기타(산,신선,냉장)",수출,30,772
202410,CA,0307919000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"기타[분 조분 펠리트 포함(식용 적합)]의 기타(산,신선,냉장)",수출,24,218
202410,TH,0307919000,E,태국,동남아국가연합/아시아.태평양 경제협력체,"기타[분 조분 펠리트 포함(식용 적합)]의 기타(산,신선,냉장)",수출,5,26
202410,ID,0307919000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"기타[분 조분 펠리트 포함(식용 적합)]의 기타(산,신선,냉장)",수입,62,185
202410,IN,0303899099,I,인디아,,기타어류(냉동),수입,67263,121589
202410,IN,0304991000,I,인디아,,기타 냉동연육,수입,671900,1332147
202410,IN,0306149090,I,인디아,,갑각류 기타(냉동한 것)(훈제한것 외 기타),수입,29922,129140
202410,IN,0306171090,I,인디아,,기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타),수입,277424,1932526
202410,IN,0306179099,I,인디아,,기타,수입,71047.6,346075
202410,IN,0307431090,I,인디아,,기타,수입,1620,8947
202410,IN,0307432010,I,인디아,,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,17710,41182
202410,IN,1302312000,I,인디아,,분한천,수입,500,14473
202410,IN,1504200000,I,인디아,,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,1,10
202410,IN,1604204010,I,인디아,,생선묵(게맛),수입,53340,153044
202410,IN,2301201000,I,인디아,,어류의 분.조분 및 펠리트,수입,2.1,20
202410,IN,2301209000,I,인디아,,어류외기타 분.조분 및 펠리트,수입,24000,9733
202410,IN,2501001020,I,인디아,,천일염,수입,277065000.5,11049732
202410,IN,2501009090,I,인디아,,"기타소금,해수",수입,1,26
202410,IN,7101220000,I,인디아,,양식진주(가공한것),수입,.7,201
202410,IN,7116102000,I,인디아,,양식진주로 만든 것   ,수입,3.51,3543
202410,IR,2501001010,I,이란,,암염(岩鹽),수입,33,885
202410,IR,2501001020,I,이란,,천일염,수입,612,1133
202410,IS,0302140000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,대서양 연어(신선 또는 냉장)(살모 살라) 및 다뉴브 연어(후코 후코),수입,6371.83,68086
202410,IS,0303599000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,기타,수입,37324.6,111778
202410,IS,0303899099,I,아이슬란드,경제협력개발기구/유럽자유무역연합,기타어류(냉동),수입,1000,3392
202410,IS,0304831000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,가자미(냉동한 피레트),수입,3500,35821
202410,IS,0511911090,I,아이슬란드,경제협력개발기구/유럽자유무역연합,부화용알(브라인슈림프 알 이,수입,1.4,3845
202410,IS,1504109000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,"어류의간유,분획물(상어의간유",수입,1.9,16
202410,IS,1604320000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,캐비아 대용물,수입,77000,511650
202410,IT,0302912000,I,이탈리아,유럽연합/경제협력개발기구,어란(魚卵)ㆍ어백(魚白),수입,11.574,917
202410,IT,0303399000,I,이탈리아,유럽연합/경제협력개발기구,기타넙치류(냉동),수입,42874.88,117897
202410,IT,0303451000,I,이탈리아,유럽연합/경제협력개발기구,대서양 참다랑어(냉동)(터너스 티너스),수입,4408,56574
202410,IT,0303990000,I,이탈리아,유럽연합/경제협력개발기구,기타,수입,4175.9,40399
202410,IT,0304871000,I,이탈리아,유럽연합/경제협력개발기구,참다랑어(냉동한 피레트),수입,92220.1,2161591
202410,IT,0305204090,I,이탈리아,유럽연합/경제협력개발기구,"어란(명태, 조기, 청어이외 기타/염장, 염수장)",수입,43.884,3849
202410,IT,0305599000,I,이탈리아,유럽연합/경제협력개발기구,"어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)",수입,.03,16
202410,IT,1603004000,I,이탈리아,유럽연합/경제협력개발기구,어류의즙,수입,12,2609
202410,IT,1604141011,I,이탈리아,유럽연합/경제협력개발기구,다랭이(기름담금),수입,781.08,13864
202410,IT,1604141019,I,이탈리아,유럽연합/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,11119.5,129891
202410,IT,1604141021,I,이탈리아,유럽연합/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,41155.2,543103
202410,IT,1604141039,I,이탈리아,유럽연합/경제협력개발기구,버니토우(기타),수입,11.589,167
202410,IT,1604161000,I,이탈리아,유럽연합/경제협력개발기구,멸치(조제/밀폐용기에 넣은 것),수입,1173.5,30155
202410,IT,1604169000,I,이탈리아,유럽연합/경제협력개발기구,전갱이(조제/밀폐용기에 넣은 것 이외 기타),수입,599.62,16168
202410,IT,1604199090,I,이탈리아,유럽연합/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,1.958,5
202410,IT,1604310000,I,이탈리아,유럽연합/경제협력개발기구,캐비아,수입,166.571,135448
202410,IT,1604320000,I,이탈리아,유럽연합/경제협력개발기구,캐비아 대용물,수입,2.4,366
202410,IT,2501009010,I,이탈리아,유럽연합/경제협력개발기구,식염,수입,553,45812
202410,IT,2501009020,I,이탈리아,유럽연합/경제협력개발기구,순염화나트륨,수입,4.755,65
202410,IT,2501009090,I,이탈리아,유럽연합/경제협력개발기구,"기타소금,해수",수입,28.68,253
202410,IT,7101220000,I,이탈리아,유럽연합/경제협력개발기구,양식진주(가공한것),수입,1.061,746
202410,IT,7116102000,I,이탈리아,유럽연합/경제협력개발기구,양식진주로 만든 것   ,수입,2.352,873
202410,JP,0106199000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 포유동물,수입,1474,292413
202410,JP,0210999090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 육·설육,수입,.82,48
202410,JP,0301119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타(활어)(비단잉어 외  민물의 것),수입,50.85,3442
202410,JP,0301992000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,방어(활어),수입,302386.4,2677058
202410,JP,0301994091,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"돔(기타, 참돔)",수입,578123,4352868
202410,JP,0301994099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"돔(기타, 기타)",수입,13613,129311
202410,JP,0301997000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,먹장어(활어),수입,369,3273
202410,JP,0301999099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(활어),수입,29679,513080
202410,JP,0302550000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명태(신선 또는 냉장)(테라그라 찰코그라마),수입,93232,338154
202410,JP,0302820000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가오리와 홍어(라지대과)(신선 또는 냉장),수입,55876.5,286541
202410,JP,0302850000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔(신선 또는 냉장)(스파리대과),수입,104,278
202410,JP,0302892000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갈치(신선 또는 냉장),수입,376,2143
202410,JP,0303399000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타넙치류(냉동),수입,21610,8356
202410,JP,0303440000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,눈다랑어(냉동),수입,930,3222
202410,JP,0303460000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수입,546.4,2349
202410,JP,0303530000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)",수입,23250,18711
202410,JP,0303570000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(자이피어스글래디어스),수입,438.7,1938
202410,JP,0303599000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,46605,34368
202410,JP,0303821000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가오리(냉동),수입,1834,2791
202410,JP,0303822000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,홍어(냉동),수입,3074.737,13402
202410,JP,0303893090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔(냉동)(기타),수입,120.27,2755
202410,JP,0303899099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수입,37143,109041
202410,JP,0304499000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타(신선 또는 냉장한 피레트),수입,100,1912
202410,JP,0304840000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(냉동한 피레트)(자이피어스 글래디어스),수입,3686.8,56191
202410,JP,0304879000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다랑어 기타(냉동한 피레트),수입,7909.64,68365
202410,JP,0304899000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류의 기타(냉동한 피레트),수입,672.9,17969
202410,JP,0305312000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"틸라피아,메기,잉어,뱀장어,나일퍼치 종의 염장.염수장한 것",수입,.28,90
202410,JP,0305499000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류(연어, 청어, 멸치, 명태이외 기타/훈제/피레트 포함)",수입,1236.15,24462
202410,JP,0305699000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류(청어,대구,연어,송어,갈치,정어리,고등어 등 이외)",수입,1,26
202410,JP,0306171090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타),수입,80,15126
202410,JP,0306332000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,대게,수입,7235,45414
202410,JP,0306339000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게(기타),수입,6122,137230
202410,JP,0307211000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"가리비과의조개(산것, 신선, 냉장) - 펙텐, 클라미스, 프라코펙텐 속의 것",수입,6974,29223
202410,JP,0307219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"가리비과의조개 기타(산것, 신선, 냉장) - 펙텐, 클라미스, 프라코펙텐 속의 것 제외",수입,721621,3817819
202410,JP,0307229000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가리비과의조개(냉동),수입,104580,566580
202410,JP,0307493010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastrephes)종ㆍ로,수입,.432,11
202410,JP,0307719000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"클램, 새조개 및 피조개 기타 살아있는겄, 신선한 것, 냉장한 것",수입,23618,145576
202410,JP,0307929000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,54550,77393
202410,JP,0307992900,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타[분 조분 펠리트를 포함(식용에 적합한)]의 기타(건조),수입,.08,11
202410,JP,0308901019,I,일본,아시아.태평양 경제협력체/경제협력개발기구,우렁쉥이(기타)(산 것 신선 또는 냉장한 것),수입,8995,14511
202410,JP,0508002090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타패각,수입,140020,15462
202410,JP,1212211010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수입,2.366,93
202410,JP,1212211090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(기타)(식용의 것),수입,1.244,65
202410,JP,1212212090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(기타)(식용의 것),수입,3.268,129
202410,JP,1212213090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(기타)(식용의 것),수입,1.879,89
202410,JP,1212215090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(기타)(식용의 것),수입,1.86,71
202410,JP,1212219099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수입,6.3,160
202410,JP,1212295090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(기타),수입,1.592,10
202410,JP,1302312000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수입,15.9,971
202410,JP,1302319000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"한천(실한천,분한천 이외 기타)",수입,20,850
202410,JP,1504200000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,20122.425,25351
202410,JP,1504309000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타해서포유동물의 유지와 그,수입,3.68,68
202410,JP,1603003000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수입,9560.18,55853
202410,JP,1603009000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류,연체동물,수생동물의",수입,704,60458
202410,JP,1604111000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀폐용기에 넣은 것),수입,4.327,102
202410,JP,1604119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀페용기에 넣은 것 이외 기타),수입,1.04,45
202410,JP,1604121000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,청어(밀폐용기에넣은것),수입,1.628,29
202410,JP,1604129000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,청어(통조림외조제품),수입,276,3467
202410,JP,1604131000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,정어리(밀폐용기에넣은것),수입,1.576,27
202410,JP,1604139000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,정어리(통조림외조제품),수입,.19,24
202410,JP,1604141019,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,168.615,8877
202410,JP,1604149000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,3040.09,40019
202410,JP,1604151000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것),수입,5.522,57
202410,JP,1604159000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것 이외 기타),수입,84.778,1202
202410,JP,1604161000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,멸치(조제/밀폐용기에 넣은 것),수입,.708,23
202410,JP,1604169000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(조제/밀폐용기에 넣은 것 이외 기타),수입,16.472,396
202410,JP,1604191090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,2015.018,133709
